1707.21 1
1707.55 -2.95066
1707.88 -6.86983
1708.21 -10.7576
1708.54 -14.614
1708.87 -18.4393
1709.2 -22.2334
1709.54 -25.9965
1709.87 -29.7287
1710.2 -33.43
1710.53 -37.1006
1710.86 -40.7405
1711.19 -44.3499
1711.53 -47.9288
1711.86 -51.4773
1712.19 -54.9956
1712.52 -58.4837
1712.85 -61.9417
1713.18 -65.3698
1713.52 -68.7679
1713.85 -72.1362
1714.18 -75.4749
1714.51 -78.7839
1714.84 -82.0634
1715.17 -85.3135
1715.5 -88.5342
1715.84 -91.7257
1716.17 -94.8881
1716.5 -98.0215
1716.83 -101.126
1717.16 -104.201
1717.49 -107.248
1717.83 -110.266
1718.16 -113.256
1718.49 -116.217
1718.82 -119.149
1719.15 -122.054
1719.48 -124.93
1719.82 -127.778
1720.15 -130.598
1720.48 -133.39
1720.81 -136.155
1721.14 -138.891
1721.47 -141.6
1721.81 -144.282
1722.14 -146.936
1722.47 -149.562
1722.8 -152.162
1723.13 -154.734
1723.46 -157.279
1723.79 -159.798
1724.13 -162.289
1724.46 -164.753
1724.79 -167.191
1725.12 -169.603
1725.45 -171.987
1725.78 -174.346
1726.12 -176.678
1726.45 -178.984
1726.78 -181.263
1727.11 -183.517
1727.44 -185.745
1727.77 -187.947
1728.11 -190.123
1728.44 -192.274
1728.77 -194.399
1729.1 -196.498
1729.43 -198.573
1729.76 -200.621
1730.1 -202.645
1730.43 -204.644
1730.76 -206.618
1731.09 -208.566
1731.42 -210.49
1731.75 -212.39
1732.08 -214.264
1732.42 -216.114
1732.75 -217.94
1733.08 -219.741
1733.41 -221.519
1733.74 -223.272
1734.07 -225.001
1734.41 -226.706
1734.74 -228.387
1735.07 -230.044
1735.4 -231.678
1735.73 -233.288
1736.06 -234.875
1736.4 -236.438
1736.73 -237.978
1737.06 -239.495
1737.39 -240.989
1737.72 -242.46
1738.05 -243.907
1738.39 -245.332
1738.72 -246.735
1739.05 -248.114
1739.38 -249.472
1739.71 -250.806
1740.04 -252.119
1740.37 -253.409
1740.71 -254.677
1741.04 -255.922
1741.37 -257.146
1741.7 -258.348
1742.03 -259.529
1742.36 -260.687
1742.7 -261.824
1743.03 -262.94
1743.36 -264.034
1743.69 -265.106
1744.02 -266.158
1744.35 -267.188
1744.69 -268.198
1745.02 -269.186
1745.35 -270.154
1745.68 -271.101
1746.01 -272.027
1746.34 -272.933
1746.67 -273.818
1747.01 -274.683
1747.34 -275.528
1747.67 -276.352
1748 -277.156
1748.33 -277.941
1748.66 -278.705
1749 -279.45
1749.33 -280.175
1749.66 -280.88
1749.99 -281.566
1750.32 -282.232
1750.65 -282.88
1750.99 -283.507
1751.32 -284.116
1751.65 -284.706
1751.98 -285.277
1752.31 -285.828
1752.64 -286.362
1752.98 -286.876
1753.31 -287.372
1753.64 -287.849
1753.97 -288.308
1754.3 -288.749
1754.63 -289.172
1754.96 -289.576
1755.3 -289.963
1755.63 -290.331
1755.96 -290.682
1756.29 -291.015
1756.62 -291.33
1756.95 -291.628
1757.29 -291.908
1757.62 -292.171
1757.95 -292.417
1758.28 -292.646
1758.61 -292.858
1758.94 -293.052
1759.28 -293.23
1759.61 -293.391
1759.94 -293.535
1760.27 -293.663
1760.6 -293.774
1760.93 -293.869
1761.27 -293.947
1761.6 -294.01
1761.93 -294.056
1762.26 -294.086
1762.59 -294.1
1762.92 -294.098
1763.25 -294.081
1763.59 -294.048
1763.92 -294
1764.25 -293.936
1764.58 -293.856
1764.91 -293.761
1765.24 -293.652
1765.58 -293.527
1765.91 -293.387
1766.24 -293.232
1766.57 -293.063
1766.9 -292.878
1767.23 -292.679
1767.57 -292.466
1767.9 -292.238
1768.23 -291.996
1768.56 -291.74
1768.89 -291.469
1769.22 -291.184
1769.56 -290.886
1769.89 -290.574
1770.22 -290.248
1770.55 -289.908
1770.88 -289.554
1771.21 -289.188
1771.54 -288.807
1771.88 -288.414
1772.21 -288.007
1772.54 -287.587
1772.87 -287.155
1773.2 -286.709
1773.53 -286.25
1773.87 -285.779
1774.2 -285.295
1774.53 -284.799
1774.86 -284.29
1775.19 -283.769
1775.52 -283.235
1775.86 -282.69
1776.19 -282.132
1776.52 -281.563
1776.85 -280.981
1777.18 -280.388
1777.51 -279.783
1777.85 -279.166
1778.18 -278.538
1778.51 -277.899
1778.84 -277.248
1779.17 -276.586
1779.5 -275.913
1779.83 -275.229
1780.17 -274.534
1780.5 -273.828
1780.83 -273.112
1781.16 -272.384
1781.49 -271.647
1781.82 -270.898
1782.16 -270.14
1782.49 -269.371
1782.82 -268.592
1783.15 -267.803
1783.48 -267.004
1783.81 -266.195
1784.15 -265.376
1784.48 -264.547
1784.81 -263.709
1785.14 -262.862
1785.47 -262.005
1785.8 -261.138
1786.14 -260.263
1786.47 -259.378
1786.8 -258.484
1787.13 -257.582
1787.46 -256.67
1787.79 -255.75
1788.12 -254.821
1788.46 -253.883
1788.79 -252.937
1789.12 -251.983
1789.45 -251.02
1789.78 -250.049
1790.11 -249.07
1790.45 -248.083
1790.78 -247.088
1791.11 -246.086
1791.44 -245.075
1791.77 -244.057
1792.1 -243.032
1792.44 -241.999
1792.77 -240.958
1793.1 -239.911
1793.43 -238.856
1793.76 -237.794
1794.09 -236.725
1794.43 -235.65
1794.76 -234.567
1795.09 -233.478
1795.42 -232.382
1795.75 -231.28
1796.08 -230.172
1796.41 -229.057
1796.75 -227.935
1797.08 -226.808
1797.41 -225.675
1797.74 -224.536
1798.07 -223.391
1798.4 -222.24
1798.74 -221.084
1799.07 -219.922
1799.4 -218.754
1799.73 -217.582
1800.06 -216.404
1800.39 -215.22
1800.73 -214.032
1801.06 -212.839
1801.39 -211.641
1801.72 -210.438
1802.05 -209.23
1802.38 -208.018
1802.72 -206.801
1803.05 -205.58
1803.38 -204.354
1803.71 -203.125
1804.04 -201.891
1804.37 -200.653
1804.7 -199.411
1805.04 -198.165
1805.37 -196.916
1805.7 -195.663
1806.03 -194.406
1806.36 -193.146
1806.69 -191.882
1807.03 -190.615
1807.36 -189.345
1807.69 -188.072
1808.02 -186.796
1808.35 -185.517
1808.68 -184.235
1809.02 -182.951
1809.35 -181.664
1809.68 -180.374
1810.01 -179.082
1810.34 -177.787
1810.67 -176.49
1811 -175.192
1811.34 -173.891
1811.67 -172.588
1812 -171.283
1812.33 -169.976
1812.66 -168.668
1812.99 -167.358
1813.33 -166.047
1813.66 -164.734
1813.99 -163.42
1814.32 -162.105
1814.65 -160.789
1814.98 -159.471
1815.32 -158.153
1815.65 -156.834
1815.98 -155.514
1816.31 -154.193
1816.64 -152.872
1816.97 -151.551
1817.31 -150.229
1817.64 -148.907
1817.97 -147.585
1818.3 -146.262
1818.63 -144.94
1818.96 -143.618
1819.29 -142.295
1819.63 -140.974
1819.96 -139.652
1820.29 -138.332
1820.62 -137.011
1820.95 -135.692
1821.28 -134.373
1821.62 -133.055
1821.95 -131.738
1822.28 -130.422
1822.61 -129.107
1822.94 -127.793
1823.27 -126.481
1823.61 -125.17
1823.94 -123.861
1824.27 -122.554
1824.6 -121.248
1824.93 -119.944
1825.26 -118.641
1825.6 -117.341
1825.93 -116.043
1826.26 -114.747
1826.59 -113.453
1826.92 -112.162
1827.25 -110.873
1827.58 -109.587
1827.92 -108.304
1828.25 -107.023
1828.58 -105.745
1828.91 -104.47
1829.24 -103.198
1829.57 -101.929
1829.91 -100.663
1830.24 -99.4008
1830.57 -98.1419
1830.9 -96.8865
1831.23 -95.6347
1831.56 -94.3866
1831.9 -93.1423
1832.23 -91.9019
1832.56 -90.6655
1832.89 -89.4331
1833.22 -88.2049
1833.55 -86.981
1833.89 -85.7614
1834.22 -84.5463
1834.55 -83.3357
1834.88 -82.1297
1835.21 -80.9285
1835.54 -79.7322
1835.87 -78.5407
1836.21 -77.3543
1836.54 -76.173
1836.87 -74.9968
1837.2 -73.826
1837.53 -72.6606
1837.86 -71.5007
1838.2 -70.3463
1838.53 -69.1977
1838.86 -68.0548
1839.19 -66.9178
1839.52 -65.7867
1839.85 -64.6617
1840.19 -63.5429
1840.52 -62.4302
1840.85 -61.324
1841.18 -60.2241
1841.51 -59.1308
1841.84 -58.0441
1842.18 -56.9642
1842.51 -55.891
1842.84 -54.8248
1843.17 -53.7655
1843.5 -52.7133
1843.83 -51.6684
1844.16 -50.6307
1844.5 -49.6004
1844.83 -48.5775
1845.16 -47.5623
1845.49 -46.5546
1845.82 -45.5548
1846.15 -44.5628
1846.49 -43.5787
1846.82 -42.6027
1847.15 -41.6348
1847.48 -40.6751
1847.81 -39.7238
1848.14 -38.7808
1848.48 -37.8464
1848.81 -36.9206
1849.14 -36.0034
1849.47 -35.0951
1849.8 -34.1957
1850.13 -33.3052
1850.47 -32.4238
1850.8 -31.5516
1851.13 -30.6886
1851.46 -29.8351
1851.79 -28.9909
1852.12 -28.1563
1852.45 -27.3314
1852.79 -26.5161
1853.12 -25.7108
1853.45 -24.9153
1853.78 -24.1298
1854.11 -23.3545
1854.44 -22.5894
1854.78 -21.8346
1855.11 -21.0902
1855.44 -20.3562
1855.77 -19.6329
1856.1 -18.9202
1856.43 -18.2183
1856.77 -17.5273
1857.1 -16.8472
1857.43 -16.1782
1857.76 -15.5204
1858.09 -14.8738
1858.42 -14.2385
1858.76 -13.6146
1859.09 -13.0023
1859.42 -12.4017
1859.75 -11.8127
1860.08 -11.2355
1860.41 -10.6703
1860.74 -10.1171
1861.08 -9.5759
1861.41 -9.04694
1861.74 -8.53026
1862.07 -8.02596
1862.4 -7.53413
1862.73 -7.05487
1863.07 -6.58827
1863.4 -6.13443
1863.73 -5.69344
1864.06 -5.26539
1864.39 -4.85037
1864.72 -4.44849
1865.06 -4.05984
1865.39 -3.68451
1865.72 -3.3226
1866.05 -2.9742
1866.38 -2.6394
1866.71 -2.3183
1867.05 -2.01099
1867.38 -1.71757
1867.71 -1.43814
1868.04 -1.17278
1868.37 -0.921586
1868.7 -0.684662
1869.03 -0.462097
1869.37 -0.253987
1869.7 -0.0604243
1870.03 0.118496
1870.36 0.282678
1870.69 0.43203
1871.02 0.566456
1871.36 0.685862
1871.69 0.790153
1872.02 0.879236
1872.35 0.953015
1872.68 1.0114
1873.01 1.05429
1873.35 0.964324
1873.68 0.944684
1874.01 0.986202
1874.34 0.998823
1874.67 0.942036
1875 0.982386
1875.34 0.957766
1875.67 0.752384
1876 0.96871
1876.33 0.99865
1876.66 0.987605
1876.99 0.976126
1877.32 0.924126
1877.66 0.786809
1877.99 0.971146
1878.32 0.695643
1878.65 0.950391
1878.98 1.01594
1879.31 1.00441
1879.65 1.0305
1879.98 0.898853
1880.31 0.962016
1880.64 0.953138
1880.97 0.965568
1881.3 0.968577
1881.64 0.960131
1881.97 0.969759
1882.3 0.948388
1882.63 0.956674
1882.96 0.96793
1883.29 1.02769
1883.62 0.957127
1883.96 0.966687
1884.29 0.973694
1884.62 0.980693
1884.95 0.987692
1885.28 0.994689
1885.61 1.0017
1885.95 1.00869
1886.28 1.0034
1886.61 0.975196
1886.94 0.966637
1887.27 0.965577
1887.6 0.964527
1887.94 0.963468
1888.27 0.962408
1888.6 0.961358
1888.93 0.960299
1889.26 0.959249
1889.59 0.958189
1889.93 0.95713
1890.26 0.95608
1890.59 0.95502
1890.92 0.95397
1891.25 0.952911
1891.58 0.951851
1891.91 0.950802
1892.25 0.949742
1892.58 0.948692
1892.91 0.947625
1893.24 0.993889
1893.57 0.994989
1893.9 0.996088
1894.24 0.997188
1894.57 0.998288
1894.9 0.999396
1895.23 1.0005
1895.56 1.0016
1895.89 1.0027
1896.23 1.0038
1896.56 1.0049
1896.89 1.0348
1897.22 0.994645
1897.55 1.03672
1897.88 0.717451
1898.22 1.00162
1898.55 0.994444
1898.88 1.01021
1899.21 0.95133
1899.54 0.94946
1899.87 0.950655
1900.2 0.944914
1900.54 0.968365
1900.87 0.966497
1901.2 0.956571
1901.53 1.00473
1901.86 0.976569
1902.19 0.963645
1902.53 0.96868
1902.86 0.947121
1903.19 0.9577
1903.52 0.954913
1903.85 1.00975
1904.18 0.99014
1904.52 0.970581
1904.85 0.951015
1905.18 0.935637
1905.51 0.985791
1905.84 0.855804
1906.17 0.996127
1906.51 0.956691
1906.84 1.0361
1907.17 1.0359
1907.5 1.0358
1907.83 1.0356
1908.16 1.0354
1908.49 1.03531
1908.83 1.0351
1909.16 1.0349
1909.49 1.0347
1909.82 1.0346
1910.15 1.0344
1910.48 1.0342
1910.82 1.034
1911.15 1.0339
1911.48 1.0337
1911.81 1.0245
1912.14 0.991401
1912.47 0.957891
1912.81 0.960614
1913.14 1.0021
1913.47 0.978575
1913.8 0.953838
1914.13 0.968334
