      2220  0.000000
      2260  0.000037
      2300  0.001381
      2340  0.012821
      2380  0.053591
      2420  0.142639
      2460  0.275464
      2500  0.430949
      2540  0.586976
      2580  0.706364
      2620  0.795535
      2660  0.861750
      2700  0.913098
      2740  0.980077
      2780  1.000000
      2820  0.998656
      2860  0.994181
      2900  0.986969
      2940  0.945657
      2980  0.903284
      3020  0.858976
      3060  0.812437
      3100  0.762556
      3140  0.743756
      3180  0.718261
      3220  0.685480
      3260  0.646448
      3300  0.601474
      3340  0.551680
      3380  0.501368
      3420  0.448702
      3460  0.400609
      3500  0.355697
      3540  0.313608
      3580  0.274675
      3620  0.238270
      3660  0.204379
      3700  0.172806
      3740  0.142959
      3780  0.113766
      3820  0.080060
      3860  0.051015
      3900  0.031178
      3940  0.016545
      3980  0.007631
      4000  0.000000
