               0                0
     0.000100003      2.63107e-06
     0.000200007      5.25687e-06
      0.00030001       7.8774e-06
     0.000400013      1.04927e-05
     0.000500017      1.31027e-05
      0.00060002      1.57074e-05
     0.000700023      1.83068e-05
     0.000800027       2.0901e-05
      0.00090003        2.349e-05
      0.00100003      2.60736e-05
      0.00110004       2.8652e-05
      0.00120004      3.12251e-05
      0.00130004       3.3793e-05
      0.00140005      3.63556e-05
      0.00150005      3.89129e-05
      0.00160005       4.1465e-05
      0.00170006      4.40117e-05
      0.00180006      4.65533e-05
      0.00190006      4.90895e-05
      0.00200007      5.16205e-05
      0.00210007      5.41462e-05
      0.00220007      5.66667e-05
      0.00230008      5.91818e-05
      0.00240008      6.16918e-05
      0.00250008      6.41964e-05
      0.00260009      6.66958e-05
      0.00270009      6.91899e-05
      0.00280009      7.16787e-05
       0.0029001      7.41623e-05
       0.0030001      7.66406e-05
       0.0031001      7.91137e-05
      0.00320011      8.15814e-05
      0.00330011      8.40439e-05
      0.00340011      8.65012e-05
      0.00350012      8.89531e-05
      0.00360012      9.13998e-05
      0.00370012      9.38413e-05
      0.00380013      9.62774e-05
      0.00390013      9.87083e-05
      0.00400013      0.000101134
      0.00410014      0.000103554
      0.00420014      0.000105969
      0.00430014      0.000108379
      0.00440015      0.000110784
      0.00450015      0.000113183
      0.00460015      0.000115577
      0.00470016      0.000117966
      0.00480016      0.000120349
      0.00490016      0.000122728
      0.00500017      0.000125101
      0.00510017      0.000127468
      0.00520017      0.000129831
      0.00530018      0.000132188
      0.00540018       0.00013454
      0.00550018      0.000136886
      0.00560019      0.000139228
      0.00570019      0.000141564
      0.00580019      0.000143895
       0.0059002       0.00014622
       0.0060002       0.00014854
       0.0061002      0.000150855
      0.00620021      0.000153165
      0.00630021       0.00015547
      0.00640021      0.000157769
      0.00650022      0.000160063
      0.00660022      0.000162351
      0.00670022      0.000164635
      0.00680023      0.000166913
      0.00690023      0.000169186
      0.00700023      0.000171453
      0.00710024      0.000173716
      0.00720024      0.000175973
      0.00730024      0.000178225
      0.00740025      0.000180471
      0.00750025      0.000182712
      0.00760025      0.000184948
      0.00770026      0.000187179
      0.00780026      0.000189405
      0.00790026      0.000191625
      0.00800027       0.00019384
      0.00810027      0.000196049
      0.00820027      0.000198254
      0.00830028      0.000200453
      0.00840028      0.000202647
      0.00850028      0.000204835
      0.00860029      0.000207019
      0.00870029      0.000209197
      0.00880029       0.00021137
       0.0089003      0.000213537
       0.0090003      0.000215699
       0.0091003      0.000217856
      0.00920031      0.000220008
      0.00930031      0.000222155
      0.00940031      0.000224296
      0.00950032      0.000226432
      0.00960032      0.000228562
      0.00970032      0.000230688
      0.00980033      0.000232808
      0.00990033      0.000234923
       0.0100003      0.000237032
       0.0101003      0.000239137
       0.0102003      0.000241236
       0.0103003      0.000243329
       0.0104003      0.000245418
       0.0105004      0.000247501
       0.0106004      0.000249579
       0.0107004      0.000251652
       0.0108004      0.000253719
       0.0109004      0.000255781
       0.0110004      0.000257838
       0.0111004       0.00025989
       0.0112004      0.000261936
       0.0113004      0.000263977
       0.0114004      0.000266013
       0.0115004      0.000268044
       0.0116004      0.000270069
       0.0117004      0.000272089
       0.0118004      0.000274104
       0.0119004      0.000276113
       0.0120004      0.000278118
       0.0121004      0.000280116
       0.0122004       0.00028211
       0.0123004      0.000284099
       0.0124004      0.000286082
       0.0125004       0.00028806
       0.0126004      0.000290032
       0.0127004         0.000292
       0.0128004      0.000293962
       0.0129004      0.000295919
       0.0130004       0.00029787
       0.0131004      0.000299816
       0.0132004      0.000301757
       0.0133004      0.000303693
       0.0134004      0.000305624
       0.0135005      0.000307549
       0.0136005      0.000309469
       0.0137005      0.000311383
       0.0138005      0.000313293
       0.0139005      0.000315197
       0.0140005      0.000317096
       0.0141005      0.000318989
       0.0142005      0.000320878
       0.0143005      0.000322761
       0.0144005      0.000324639
       0.0145005      0.000326511
       0.0146005      0.000328378
       0.0147005       0.00033024
       0.0148005      0.000332097
       0.0149005      0.000333949
       0.0150005      0.000335795
       0.0151005      0.000337636
       0.0152005      0.000339471
       0.0153005      0.000341302
       0.0154005      0.000343127
       0.0155005      0.000344947
       0.0156005      0.000346761
       0.0157005      0.000348571
       0.0158005      0.000350375
       0.0159005      0.000352174
       0.0160005      0.000353967
       0.0161005      0.000355755
       0.0162005      0.000357538
       0.0163005      0.000359316
       0.0164005      0.000361089
       0.0165006      0.000362856
       0.0166006      0.000364618
       0.0167006      0.000366374
       0.0168006      0.000368126
       0.0169006      0.000369872
       0.0170006      0.000371613
       0.0171006      0.000373348
       0.0172006      0.000375079
