1.89 0.00
1.90 0.002
1.91 0.003
1.92 0.004
1.93 0.007
1.94 0.01
1.95 0.013
1.96 0.022
1.97 0.035
1.98 0.06
1.99 0.10
2.00 0.16
2.01 0.26
2.02 0.39
2.03 0.54
2.04 0.65
2.05 0.715
2.06 0.74
2.07 0.741
2.08 0.739
2.09 0.738
2.10 0.742
2.11 0.748
2.12 0.755
2.13 0.765
2.14 0.772
2.15 0.778
2.16 0.774
2.17 0.77
2.18 0.762
2.19 0.75
2.20 0.741
2.21 0.735
2.22 0.729
2.23 0.726
2.24 0.724
2.25 0.722
2.26 0.721
2.27 0.720
2.28 0.718
2.29 0.716
2.30 0.713
2.31 0.710
2.32 0.708
2.33 0.707
2.34 0.705
2.35 0.704
2.36 0.702
2.37 0.699
2.38 0.694
2.39 0.685
2.40 0.66
2.41 0.60
2.42 0.49
2.43 0.345
2.44 0.225
2.45 0.13
2.46 0.075
2.47 0.04
2.48 0.023
2.49 0.013
2.50 0.008
2.51 0.003
2.52 0.001
2.53 0.000
