   3500.00  0.000000
   3500.00  0.000000
   3555.01  0.001661
   3613.45  0.012732
   3672.85  0.039632
   3733.23  0.116210
   3794.60  0.194864
   3856.98  0.288823
   3920.39  0.386404
   3984.84  0.445313
   4050.34  0.489610
   4116.93  0.526562
   4184.61  0.530482
   4253.40  0.540876
   4323.32  0.578695
   4394.40  0.605027
   4466.64  0.586002
   4540.07  0.599988
   4614.70  0.682039
   4690.57  0.741056
   4767.67  0.725998
   4846.05  0.740915
   4925.72  0.806784
   5006.69  0.897406
   5066.42  1.000000
   5089.00  0.957727
   5172.66  0.262830
   5257.69  0.046506
   5344.13  0.010629
   5431.99  0.004075
   5500.00  0.000000
