726.166  208.499  24.017
440.021  209.105  23.062
714.485  208.671  25.788
567.471  209.915  27.721
681.630  209.527  27.248
688.481  209.907  27.044
801.333  209.735  24.344
156.668  212.035  23.617
624.272  212.283  24.984
264.430  213.024  26.540
411.182  212.983  25.912
532.433  213.174  24.986
633.423  213.070  25.735
457.941  213.805  25.412
104.437  214.462  25.091
109.544  215.131  26.512
606.263  214.559  26.600
640.409  214.877  25.912
766.664  214.491  27.148
81.580  216.391  26.349
148.381  216.429  27.250
392.794  216.416  27.230
728.694  215.999  26.702
245.035  216.717  27.247
633.990  217.345  25.799
877.989  217.366  24.564
72.959  217.817  28.168
378.401  218.073  26.530
512.347  218.239  26.795
539.039  217.915  26.655
884.220  218.541  26.311
133.675  219.072  26.569
154.395  221.221  25.278
307.540  220.328  25.118
401.854  219.673  27.781
756.940  219.629  27.408
158.392  221.456  26.172
811.588  221.310  26.981
879.272  221.038  24.977
79.737  221.606  26.697
387.070  222.105  24.179
612.378  221.938  26.716
639.122  221.781  25.459
763.704  222.124  26.765
645.470  224.462  24.485
655.277  223.731  26.397
377.591  224.872  27.320
152.681  225.875  23.652
844.778  226.562  25.770
337.430  226.999  26.404
569.897  227.077  23.076
697.286  227.639  26.889
490.729  228.380  25.349
197.007  229.716  26.242
457.256  229.515  26.337
783.302  230.142  27.442
253.786  230.860  27.464
285.014  230.899  24.168
509.651  231.322  26.969
703.115  230.881  27.215
858.886  231.324  26.966
38.781  232.461  26.218
390.019  232.078  27.661
865.371  231.857  24.090
133.036  233.337  27.518
220.830  232.748  24.986
522.564  232.494  26.675
645.182  234.552  26.808
329.928  234.953  27.488
601.604  234.667  24.869
881.604  235.081  23.999
903.981  234.785  27.181
655.109  236.288  26.958
873.250  236.041  27.465
27.978  237.005  26.453
465.797  237.337  27.773
574.216  237.318  25.704
833.898  238.244  25.238
910.832  237.328  26.472
313.354  238.000  24.361
432.396  237.651  27.334
455.226  238.228  26.000
572.518  237.942  25.723
892.446  237.453  25.869
444.346  239.040  27.114
749.896  239.549  25.567
860.939  239.051  27.085
415.545  240.286  27.340
476.019  239.442  26.551
608.511  240.498  26.482
387.619  241.346  24.774
832.322  240.156  25.694
836.982  240.601  24.895
901.271  241.196  24.505
223.464  242.318  26.640
232.774  243.599  27.701
273.410  242.768  27.618
556.094  242.811  26.701
883.100  242.902  21.625
888.603  242.910  24.065
133.920  244.298  26.192
827.714  244.205  26.886
205.632  245.396  26.876
298.449  245.062  23.726
482.466  245.520  23.974
599.256  244.816  27.100
820.942  245.187  26.816
373.798  246.585  25.079
528.827  245.608  27.600
554.420  245.701  26.769
11.360  247.065  26.049
265.361  247.417  27.296
568.929  246.396  27.113
603.428  247.000  25.891
762.329  247.462  27.139
889.005  247.042  25.535
91.892  250.583  25.474
544.188  248.925  26.794
732.936  248.624  27.858
800.966  249.017  25.193
106.685  250.605  25.321
260.535  250.468  25.185
680.081  249.729  27.673
745.961  250.031  26.987
847.972  250.172  26.858
626.315  250.773  27.066
657.347  251.466  25.121
740.116  251.236  27.128
858.649  251.521  27.937
61.664  252.031  27.996
93.958  251.709  25.467
410.115  252.147  24.906
536.991  252.383  26.254
769.367  252.244  27.370
67.895  253.028  26.282
135.726  252.932  27.258
196.436  252.795  25.605
761.190  253.125  25.828
223.889  254.116  26.979
785.685  254.253  26.604
204.427  255.553  27.976
585.412  255.028  27.199
612.182  255.169  26.334
882.844  255.024  27.483
431.752  255.915  26.957
810.761  256.491  27.748
753.181  256.822  27.090
722.719  257.949  24.491
418.814  258.989  22.127
551.719  259.193  27.779
16.986  259.592  27.798
253.984  260.399  25.201
696.949  261.396  26.960
65.979  262.123  27.409
764.196  262.121  26.978
490.633  262.595  26.961
591.268  263.447  24.953
620.266  262.546  23.405
638.675  263.039  27.455
652.816  263.363  27.009
46.773  264.344  26.950
122.664  264.009  25.023
402.640  263.596  27.987
438.582  264.034  23.552
755.039  263.770  24.148
903.967  264.201  27.210
555.446  264.654  27.371
897.743  265.084  27.859
282.792  265.859  26.304
672.301  266.148  26.243
711.405  267.020  26.209
820.715  265.423  27.082
855.955  265.852  23.324
260.156  267.031  26.959
761.589  267.434  26.401
79.753  268.122  27.477
191.305  268.542  26.283
636.237  269.189  27.505
734.330  268.456  27.500
759.397  268.865  26.304
318.177  270.081  23.258
26.836  271.078  22.573
28.689  271.201  22.570
49.725  270.902  23.644
212.060  270.502  23.831
537.286  270.740  26.208
748.596  270.394  25.514
306.969  273.146  25.890
432.646  273.242  27.006
568.927  273.232  25.038
667.895  273.447  26.800
742.871  273.481  24.484
868.755  272.457  23.134
225.641  274.327  23.729
260.142  274.307  26.663
389.148  274.210  27.353
570.954  274.059  25.052
809.233  273.542  27.744
546.629  274.850  27.100
827.274  275.485  25.809
150.675  276.988  27.693
743.913  276.584  24.390
192.671  277.571  27.189
440.313  278.458  24.063
543.578  278.274  26.693
682.872  278.112  24.506
432.208  278.969  27.141
122.183  281.209  24.527
407.453  281.351  26.893
785.932  281.271  23.304
905.244  280.506  26.201
665.416  281.889  26.649
755.590  282.007  28.338
769.896  281.955  27.632
808.708  282.411  26.232
318.138  283.123  28.008
371.903  283.527  25.850
683.864  282.360  24.844
825.464  283.410  26.470
849.603  283.499  27.559
614.853  284.224  27.317
358.386  284.778  27.669
416.571  285.041  27.011
477.618  285.450  24.678
716.342  286.130  26.307
827.974  285.319  26.349
892.970  285.908  24.398
255.976  287.559  27.654
538.421  286.910  26.457
677.886  287.545  26.410
301.552  287.797  24.772
626.872  288.216  28.311
796.930  287.925  26.822
746.808  289.248  27.489
138.692  290.097  26.032
506.034  289.900  24.682
774.202  290.108  23.355
905.601  291.052  22.833
561.094  291.996  26.207
683.598  291.591  26.323
725.469  292.427  27.035
371.564  292.793  25.671
556.319  292.942  26.378
599.534  292.677  27.010
13.992  294.223  27.026
116.889  294.579  27.378
323.052  295.535  22.315
350.270  294.842  25.991
441.515  295.002  25.269
590.974  295.481  26.714
708.101  295.584  27.288
614.776  295.673  26.669
827.581  295.918  27.317
321.289  296.650  22.327
339.580  297.435  25.862
527.015  297.616  25.151
795.963  296.640  27.357
423.039  297.979  25.272
753.544  297.730  27.340
677.005  298.770  26.625
862.383  298.684  24.533
512.310  299.876  23.471
690.369  300.265  25.343
140.523  300.902  27.645
599.881  300.881  26.606
630.222  301.536  27.806
119.906  302.504  27.646
608.871  301.728  27.136
751.802  302.266  27.399
858.745  301.618  23.885
451.826  302.989  22.324
585.027  302.599  27.044
668.943  303.518  26.922
724.587  302.715  27.977
771.580  303.133  27.617
288.325  303.645  26.733
394.052  304.125  27.327
862.410  303.363  24.550
302.499  305.029  27.225
312.194  305.365  25.231
161.481  305.667  27.178
890.748  305.903  24.695
315.962  307.203  25.362
610.145  307.243  25.232
701.021  307.142  27.703
820.077  307.389  24.624
125.517  308.006  26.929
552.641  308.524  27.084
573.403  308.938  23.468
732.754  308.523  26.924
752.397  308.732  25.928
760.286  309.108  23.245
561.975  309.667  25.682
159.973  310.434  27.383
480.060  311.205  26.256
527.398  311.154  25.638
614.404  311.118  25.948
188.067  311.931  25.702
210.643  312.298  27.801
386.954  312.051  27.498
402.209  311.951  27.036
564.651  311.425  25.683
617.635  312.212  26.155
893.868  312.364  25.734
51.132  314.325  23.710
337.599  313.808  25.135
376.011  313.849  25.047
540.020  314.383  27.025
144.223  315.025  24.737
343.954  314.886  25.789
763.963  315.092  26.533
227.092  316.908  26.079
567.912  316.927  26.796
605.877  316.456  27.769
693.875  316.411  26.957
752.116  316.108  25.414
808.030  316.855  23.836
198.733  318.046  27.128
423.901  317.969  25.653
722.876  318.733  27.185
268.800  320.338  25.696
369.685  320.161  26.571
375.745  319.819  24.685
664.419  319.930  27.585
859.862  320.466  23.434
397.659  321.136  26.049
584.025  320.542  27.033
710.244  320.785  23.404
897.054  321.112  28.087
819.480  322.456  23.794
142.591  323.564  27.277
291.723  323.831  24.649
569.910  323.929  23.146
685.354  325.578  24.106
412.172  326.135  26.471
665.888  325.449  27.189
873.412  325.701  26.536
149.182  327.087  25.148
158.451  327.284  26.283
713.380  326.776  26.846
253.189  327.904  27.672
306.062  327.792  27.118
106.020  328.849  27.352
288.541  329.472  26.229
416.431  329.291  26.432
540.705  328.722  27.502
807.590  328.959  26.240
228.755  331.275  25.444
498.577  330.934  25.495
582.270  331.157  26.787
907.597  332.096  27.806
335.738  332.592  26.307
827.435  333.224  27.136
423.869  334.402  27.526
453.150  334.367  25.942
477.638  333.649  27.501
556.204  334.187  26.688
575.355  333.589  27.031
169.868  335.203  24.449
214.198  334.492  26.343
777.230  335.324  26.900
381.853  336.006  27.583
418.111  336.045  26.115
628.230  336.361  27.757
794.013  336.267  28.276
123.069  337.098  23.861
619.208  336.806  27.986
674.566  336.922  24.106
590.921  337.964  26.383
745.930  337.983  27.304
367.336  339.077  22.248
395.483  339.051  27.832
587.100  338.647  26.282
336.102  340.185  24.020
560.570  340.509  25.233
860.109  339.481  26.816
69.642  341.174  27.836
387.243  341.372  24.101
660.500  340.560  27.292
293.719  342.243  25.623
403.011  343.342  26.653
588.524  343.559  26.401
862.773  343.228  26.791
887.860  343.476  27.120
623.396  344.013  27.234
794.384  343.759  26.661
341.479  345.503  23.547
693.767  345.578  26.524
714.434  345.038  25.500
780.789  345.191  27.067
847.336  345.418  23.899
377.696  345.683  27.603
594.364  345.559  25.634
216.413  347.091  26.830
385.864  346.880  26.416
414.006  346.914  27.892
750.447  347.030  24.063
257.074  348.253  27.738
315.757  347.527  25.312
632.505  348.215  27.640
653.481  348.366  24.925
743.263  347.829  27.524
798.085  348.434  26.623
270.803  349.809  26.807
454.353  350.231  25.722
522.611  350.468  25.566
86.999  351.053  27.771
246.652  350.888  25.559
396.239  350.689  25.461
416.785  351.021  28.068
315.045  352.342  25.564
587.710  352.137  28.029
603.852  351.755  27.483
880.628  352.046  25.722
48.857  352.980  28.075
71.719  353.504  26.891
162.173  353.491  27.747
289.254  354.017  25.429
301.954  354.626  26.263
439.682  354.222  27.532
484.997  354.048  27.151
497.047  353.893  24.452
533.212  354.398  27.075
721.006  353.752  21.953
814.220  354.423  27.457
320.259  354.909  25.467
256.318  355.958  24.899
847.009  356.481  25.745
241.242  357.608  26.726
455.941  356.921  27.179
620.522  357.053  24.752
141.998  358.288  26.529
332.535  358.082  25.919
400.355  358.222  23.686
600.909  358.489  25.933
612.878  357.952  23.734
746.575  357.619  23.819
851.467  358.625  24.174
70.635  359.026  27.557
336.397  359.235  26.270
354.489  358.382  27.077
820.348  358.925  25.566
249.184  360.084  26.533
293.690  360.032  25.278
369.325  359.958  23.218
581.638  359.763  26.145
620.458  360.819  24.721
696.175  360.707  25.903
362.947  361.481  25.258
582.994  362.020  26.164
699.841  361.367  26.152
40.000  363.521  26.699
738.060  362.684  23.157
209.576  363.523  23.937
560.292  363.769  25.945
883.782  363.776  27.586
888.933  363.631  26.792
183.011  364.949  24.754
467.631  365.247  27.561
706.383  364.606  27.111
835.999  365.392  25.292
907.569  365.025  26.510
375.295  365.711  26.653
687.528  365.748  26.701
819.085  365.964  28.002
42.353  366.906  26.350
75.939  367.055  26.054
96.310  367.748  26.199
213.032  367.846  24.692
270.028  367.549  26.205
379.650  367.756  26.421
580.430  367.888  25.505
628.989  368.221  27.258
787.130  368.196  26.374
252.447  368.998  27.446
494.902  369.041  26.541
568.800  368.647  24.991
587.469  368.852  27.131
854.629  370.303  26.992
48.317  371.155  23.726
127.591  370.897  27.589
398.977  370.898  27.400
41.422  371.767  26.767
603.532  372.418  23.632
68.944  373.136  27.061
296.101  373.199  22.475
159.659  374.376  26.826
248.808  373.590  26.980
655.441  374.307  27.118
673.873  374.033  24.747
399.536  375.142  26.560
660.874  374.999  25.913
783.376  374.665  22.855
55.955  376.141  25.589
223.701  375.843  26.105
258.180  375.768  26.507
478.372  376.304  25.745
13.249  377.219  26.988
864.924  376.772  22.781
194.463  377.923  27.079
395.031  377.436  24.808
853.450  377.698  26.269
127.048  379.369  27.408
182.745  378.936  27.523
895.265  379.165  26.734
80.827  379.922  28.168
808.049  380.187  26.573
356.472  380.533  26.678
522.655  381.570  26.855
558.369  381.252  27.379
202.906  381.801  27.078
502.555  382.135  26.679
544.097  381.571  26.771
600.811  381.706  26.899
910.988  382.552  27.376
478.967  383.400  22.000
483.935  383.095  21.647
681.624  383.485  27.130
276.326  383.660  26.698
858.863  384.190  25.997
888.060  385.976  23.684
71.672  384.685  26.628
293.183  385.143  24.138
430.015  385.042  27.500
750.554  384.885  24.934
888.212  386.517  23.652
636.984  386.542  25.438
686.188  385.513  26.835
730.409  387.273  24.963
741.210  386.693  27.933
851.282  387.003  23.751
88.730  387.647  26.356
632.664  388.093  24.385
888.100  388.176  23.696
63.552  388.850  23.878
186.317  388.943  27.361
644.393  388.955  23.640
660.390  389.900  23.589
911.044  389.734  27.110
278.050  390.689  25.813
454.116  390.972  26.958
767.607  391.387  26.877
81.211  391.714  25.783
120.818  391.773  26.452
548.502  391.793  27.019
683.446  392.441  27.881
789.845  391.326  25.839
485.519  392.938  26.616
613.181  392.832  27.419
568.375  394.105  26.559
654.502  393.729  26.502
756.109  394.112  27.967
783.439  393.860  24.373
46.132  394.478  27.670
124.248  395.480  26.615
491.972  394.741  26.538
730.880  394.894  26.701
563.879  395.885  26.576
623.359  396.241  24.729
633.699  396.468  27.279
211.103  397.496  26.873
576.123  396.691  27.043
747.227  396.659  24.279
405.536  398.597  26.241
825.671  398.195  27.800
866.598  398.310  25.672
67.780  399.058  23.756
566.509  398.732  26.779
93.863  399.824  28.097
476.598  400.119  26.508
609.861  399.779  27.400
80.736  401.110  26.697
249.831  400.900  26.981
668.566  401.284  26.628
817.224  400.796  26.443
872.473  401.387  27.359
534.239  402.440  26.140
629.252  402.002  24.662
538.039  403.576  26.050
255.470  404.135  27.309
430.992  403.940  26.505
882.068  404.203  27.281
95.012  405.294  27.265
227.139  405.120  27.492
758.123  404.945  28.126
842.101  404.620  27.250
539.426  405.682  26.306
786.523  405.981  26.351
177.211  407.230  26.526
223.821  406.814  27.682
582.218  406.853  25.308
751.615  406.893  26.843
24.578  407.744  27.212
777.782  409.082  24.923
243.950  409.777  27.015
55.031  411.653  26.258
587.140  411.581  26.083
653.132  410.784  26.881
661.818  411.335  24.331
856.169  411.546  24.182
70.724  411.683  26.956
253.471  411.915  25.720
875.915  412.212  24.318
87.591  412.555  26.136
644.787  413.326  26.396
707.883  412.732  22.382
213.846  413.990  24.037
592.427  413.746  25.475
740.766  414.435  26.752
581.492  415.010  25.494
665.804  415.304  26.378
466.765  416.054  27.733
669.119  415.810  26.924
686.332  416.271  25.978
723.618  415.948  27.370
746.376  415.889  27.491
183.475  416.859  27.000
316.990  417.005  23.065
639.659  416.546  24.385
23.630  418.390  25.953
39.492  418.232  27.361
256.411  418.044  25.403
91.290  419.400  26.747
174.641  418.767  27.641
791.500  419.356  27.128
108.957  420.177  27.438
118.079  420.450  26.921
768.663  419.865  25.644
326.092  421.283  26.735
644.434  421.475  26.674
774.915  420.862  26.920
872.340  420.543  26.797
31.968  421.875  27.435
477.520  422.140  24.068
533.938  422.622  25.951
654.149  422.978  26.566
811.763  423.423  26.380
895.246  422.688  27.319
67.244  423.759  25.176
412.586  423.746  24.220
676.650  423.590  25.326
432.262  426.250  27.284
579.013  425.479  26.257
