1.45 0.000
1.46 0.001
1.47 0.003
1.48 0.010
1.49 0.038
1.50 0.125
1.51 0.36
1.52 0.615
1.53 0.705
1.54 0.727
1.55 0.745
1.56 0.761
1.57 0.765
1.58 0.769
1.59 0.773
1.60 0.786
1.61 0.795
1.62 0.803
1.63 0.805
1.64 0.805
1.65 0.805
1.66 0.807
1.67 0.810
1.68 0.815
1.69 0.820
1.70 0.822
1.71 0.824
1.72 0.826
1.73 0.828
1.74 0.828
1.75 0.827
1.76 0.820
1.77 0.808
1.78 0.788
1.79 0.750
1.80 0.655
1.81 0.500
1.82 0.300
1.83 0.155
1.84 0.075
1.85 0.035
1.86 0.016
1.87 0.007
1.88 0.003
1.89 0.002
1.90 0.001
1.91 0.000
