   4000.00  0.000000
   4000.00  0.000000
   4068.22  0.000001
   4141.46  0.000001
   4216.01  0.000000
   4291.91  0.000000
   4369.17  0.000000
   4447.83  0.000030
   4527.90  0.000001
   4609.41  0.000003
   4692.39  0.026970
   4776.86  0.232488
   4862.85  0.429508
   4950.40  0.496746
   5039.52  0.545799
   5130.23  0.641959
   5222.59  0.618449
   5249.00  0.613103
   5316.61  0.669481
   5412.32  0.795393
   5509.75  0.808972
   5608.94  0.896062
   5709.91  0.841731
   5767.00  0.820690
   5812.70  0.853441
   5917.34  0.964910
   6023.87  0.951503
   6132.31  0.980221
   6191.00  1.000000
   6242.70  0.981634
   6355.08  0.933303
   6469.49  0.976586
   6585.95  0.939738
   6704.52  0.899441
   6825.21  0.809345
   6948.08  0.503081
   6997.00  0.460690
   7073.15  0.593739
   7122.00  0.758621
   7200.49  0.158074
   7330.11  0.009220
   7462.06  0.001632
   7500.00  0.000000
